time,true_position,true_velocity,S1,S2,S3,fault_S1,fault_S2,fault_S3,truebias_S1,truevar_S1,clean_S1,truebias_S2,truevar_S2,clean_S2,truebias_S3,truevar_S3,clean_S3
24.59,17.89182958,-0.611121113,17.84380021,18.75010629,18.51142569,0,1,1,0,0.01,17.89182958,1,0.0225,17.89182958,0,1.2,17.89182958
24.6,17.88560387,-0.6262325326,17.9643055,18.63393292,18.54325536,0,1,1,0,0.01,17.88560387,1,0.0225,17.88560387,0,1.2,17.88560387
24.61,17.87951215,-0.6103701001,17.86295681,18.79252998,18.79942651,0,1,1,0,0.01,17.87951215,1,0.0225,17.87951215,0,1.2,17.87951215
24.62,17.87336665,-0.5988802784,17.83783518,18.82669195,18.19682332,0,1,1,0,0.01,17.87336665,1,0.0225,17.87336665,0,1.2,17.87336665
24.63,17.86743045,-0.5963953715,18.05420967,18.94489132,19.6368213,0,1,1,0,0.01,17.86743045,1,0.0225,17.86743045,0,1.2,17.86743045
24.64,17.86168483,-0.5527606526,18.0521033,18.57362112,18.95443554,0,1,1,0,0.01,17.86168483,1,0.0225,17.86168483,0,1.2,17.86168483
24.65,17.85616083,-0.5475460291,18.00570386,18.80503079,19.45958643,0,1,1,0,0.01,17.85616083,1,0.0225,17.85616083,0,1.2,17.85616083
24.66,17.85059175,-0.565485658,17.84966554,18.84166564,17.82975598,0,1,1,0,0.01,17.85059175,1,0.0225,17.85059175,0,1.2,17.85059175
24.67,17.84491243,-0.5678711316,17.87638573,18.64669682,16.26185705,0,1,1,0,0.01,17.84491243,1,0.0225,17.84491243,0,1.2,17.84491243
24.68,17.83914164,-0.6127580238,17.69429578,19.01250266,19.01809878,0,1,1,0,0.01,17.83914164,1,0.0225,17.83914164,0,1.2,17.83914164
24.69,17.83301709,-0.6038806292,17.93702927,18.83962669,18.55710989,0,1,1,0,0.01,17.83301709,1,0.0225,17.83301709,0,1.2,17.83301709
24.7,17.82702682,-0.6049308358,17.75141331,18.76573661,18.06730194,0,1,1,0,0.01,17.82702682,1,0.0225,17.82702682,0,1.2,17.82702682
24.71,17.82093606,-0.6200921247,17.85118883,18.77386672,18.83785781,0,1,1,0,0.01,17.82093606,1,0.0225,17.82093606,0,1.2,17.82093606
24.72,17.81450686,-0.6573817446,17.68176916,18.81206989,17.65881769,0,1,1,0,0.01,17.81450686,1,0.0225,17.81450686,0,1.2,17.81450686
24.73,17.80795181,-0.6757653915,17.71675376,19.03196038,18.55103685,0,1,1,0,0.01,17.80795181,1,0.0225,17.80795181,0,1.2,17.80795181
24.74,17.80137981,-0.649481421,17.9576667,18.78930776,20.50712753,0,1,1,0,0.01,17.80137981,1,0.0225,17.80137981,0,1.2,17.80137981
24.75,17.79493586,-0.6590690229,17.65842439,18.65459357,19.73813293,0,1,1,0,0.01,17.79493586,1,0.0225,17.79493586,0,1.2,17.79493586
24.76,17.78850884,-0.6041569039,17.70755118,18.91319705,20.34457865,0,1,1,0,0.01,17.78850884,1,0.0225,17.78850884,0,1.2,17.78850884
24.77,17.78228073,-0.6466649485,17.77992573,18.76818913,17.55019742,0,1,1,0,0.01,17.78228073,1,0.0225,17.78228073,0,1.2,17.78228073
24.78,17.77579606,-0.6381646262,17.7253851,19.04728515,17.6216019,0,1,1,0,0.01,17.77579606,1,0.0225,17.77579606,0,1.2,17.77579606
24.79,17.76955774,-0.613699256,17.69238673,18.44305202,19.17531566,0,1,1,0,0.01,17.76955774,1,0.0225,17.76955774,0,1.2,17.76955774
24.8,17.76347828,-0.61643828,17.66335369,18.78707543,16.1004085,0,1,1,0,0.01,17.76347828,1,0.0225,17.76347828,0,1.2,17.76347828
24.81,17.75731708,-0.6187959674,17.64890634,18.81617852,17.20569986,0,1,1,0,0.01,17.75731708,1,0.0225,17.75731708,0,1.2,17.75731708
24.82,17.75104246,-0.6498634959,17.51827505,18.80104814,18.34075338,0,1,1,0,0.01,17.75104246,1,0.0225,17.75104246,0,1.2,17.75104246
24.83,17.74449963,-0.6486282648,17.80724337,18.75155682,18.87406433,0,1,1,0,0.01,17.74449963,1,0.0225,17.74449963,0,1.2,17.74449963
24.84,17.73785906,-0.6569667174,17.72816178,18.74008166,18.54120459,0,1,1,0,0.01,17.73785906,1,0.0225,17.73785906,0,1.2,17.73785906
24.85,17.73124319,-0.6607764492,17.62209398,18.78866997,18.46182757,0,1,1,0,0.01,17.73124319,1,0.0225,17.73124319,0,1.2,17.73124319
24.86,17.72459501,-0.6764132788,17.83204783,18.88226272,16.89663885,0,1,1,0,0.01,17.72459501,1,0.0225,17.72459501,0,1.2,17.72459501
24.87,17.71782823,-0.6651678844,17.81733196,18.50941945,19.23859697,0,1,1,0,0.01,17.71782823,1,0.0225,17.71782823,0,1.2,17.71782823
24.88,17.71120428,-0.6597147803,17.92086538,18.71497366,18.43375574,0,1,1,0,0.01,17.71120428,1,0.0225,17.71120428,0,1.2,17.71120428
24.89,17.70464495,-0.6559655947,17.83287108,18.48059865,17.38778684,0,1,1,0,0.01,17.70464495,1,0.0225,17.70464495,0,1.2,17.70464495
24.9,17.69813353,-0.6568884091,17.6758734,18.69031433,17.57248882,0,1,1,0,0.01,17.69813353,1,0.0225,17.69813353,0,1.2,17.69813353
24.91,17.69159433,-0.6685144009,17.77824813,18.69294454,17.91068792,0,1,1,0,0.01,17.69159433,1,0.0225,17.69159433,0,1.2,17.69159433
24.92,17.68512062,-0.6413417374,17.73462847,18.71916935,19.57902828,0,1,1,0,0.01,17.68512062,1,0.0225,17.68512062,0,1.2,17.68512062
24.93,17.67854142,-0.6750562072,17.60016909,18.93032586,17.21819789,0,1,1,0,0.01,17.67854142,1,0.0225,17.67854142,0,1.2,17.67854142
24.94,17.67187983,-0.6539314223,17.81170677,18.55916354,17.49108625,0,1,1,0,0.01,17.67187983,1,0.0225,17.67187983,0,1.2,17.67187983
24.95,17.665105,-0.6825157715,17.55637882,18.88808867,17.76798181,0,1,1,0,0.01,17.665105,1,0.0225,17.665105,0,1.2,17.665105
24.96,17.65849265,-0.664571059,17.44237647,18.90830921,16.59808809,0,1,1,0,0.01,17.65849265,1,0.0225,17.65849265,0,1.2,17.65849265
24.97,17.65193549,-0.6410199128,17.68167746,18.71143528,18.91451889,0,1,1,0,0.01,17.65193549,1,0.0225,17.65193549,0,1.2,17.65193549
24.98,17.64534322,-0.6685956406,17.63038377,18.92922647,18.09055886,0,1,1,0,0.01,17.64534322,1,0.0225,17.64534322,0,1.2,17.64534322
24.99,17.63857504,-0.6854447264,17.55683516,18.57058361,17.67890863,0,1,1,0,0.01,17.63857504,1,0.0225,17.63857504,0,1.2,17.63857504
25,17.63179665,-0.6824448171,17.49290361,18.91383852,16.66830734,0,1,1,0,0.01,17.63179665,1,0.0225,17.63179665,0,1.2,17.63179665
25.01,17.62481151,-0.7334746329,17.64623999,18.56841063,18.13181802,0,1,1,0,0.01,17.62481151,1,0.0225,17.62481151,0,1.2,17.62481151
25.02,17.61730815,-0.7609468435,17.66022788,18.6978382,18.40229019,0,1,1,0,0.01,17.61730815,1,0.0225,17.61730815,0,1.2,17.61730815
25.03,17.60968181,-0.7555421014,17.63488251,18.6399242,17.70668202,0,1,1,0,0.01,17.60968181,1,0.0225,17.60968181,0,1.2,17.60968181
25.04,17.6020505,-0.7761120323,17.58182553,18.31816598,18.05857847,0,1,1,0,0.01,17.6020505,1,0.0225,17.6020505,0,1.2,17.6020505
25.05,17.59458029,-0.7491999313,17.82018876,18.4424755,18.6453271,0,1,1,0,0.01,17.59458029,1,0.0225,17.59458029,0,1.2,17.59458029
25.06,17.58730694,-0.7107207032,17.61340434,18.49518542,16.3162307,0,1,1,0,0.01,17.58730694,1,0.0225,17.58730694,0,1.2,17.58730694
25.07,17.58030181,-0.6997152139,17.53403071,18.5877857,16.42916778,0,1,1,0,0.01,17.58030181,1,0.0225,17.58030181,0,1.2,17.58030181
25.08,17.57336662,-0.6915628858,17.61224113,18.6270217,15.84712814,0,1,1,0,0.01,17.57336662,1,0.0225,17.57336662,0,1.2,17.57336662
25.09,17.56635773,-0.7061351925,17.60275195,18.56755907,17.20768677,0,1,1,0,0.01,17.56635773,1,0.0225,17.56635773,0,1.2,17.56635773
25.1,17.55946425,-0.6999299343,17.52302121,18.62493028,16.3264947,0,1,1,0,0.01,17.55946425,1,0.0225,17.55946425,0,1.2,17.55946425
25.11,17.55255862,-0.6989870384,17.58479731,18.67139726,17.4732991,0,1,1,0,0.01,17.55255862,1,0.0225,17.55255862,0,1.2,17.55255862
25.12,17.54526016,-0.7455603416,17.6698617,18.39393961,17.87250852,0,1,1,0,0.01,17.54526016,1,0.0225,17.54526016,0,1.2,17.54526016
25.13,17.53775428,-0.747454238,17.63574472,18.28962647,15.2428342,0,1,1,0,0.01,17.53775428,1,0.0225,17.53775428,0,1.2,17.53775428
25.14,17.53031734,-0.7490368267,17.52006385,18.44009752,18.21041096,0,1,1,0,0.01,17.53031734,1,0.0225,17.53031734,0,1.2,17.53031734
25.15,17.52291664,-0.7406881134,17.56399603,18.78454932,17.08262018,0,1,1,0,0.01,17.52291664,1,0.0225,17.52291664,0,1.2,17.52291664
25.16,17.51559706,-0.7324028441,17.47234359,18.59555381,18.63584691,0,1,1,0,0.01,17.51559706,1,0.0225,17.51559706,0,1.2,17.51559706
25.17,17.50835896,-0.7130689614,17.71150084,18.39070837,16.98028612,0,1,1,0,0.01,17.50835896,1,0.0225,17.50835896,0,1.2,17.50835896
25.18,17.50128389,-0.7043744209,17.37803113,18.1599329,16.93740251,0,1,1,0,0.01,17.50128389,1,0.0225,17.50128389,0,1.2,17.50128389
25.19,17.49415334,-0.7274554675,17.6193752,18.33055588,18.75828175,0,1,1,0,0.01,17.49415334,1,0.0225,17.49415334,0,1.2,17.49415334
25.2,17.48686268,-0.7309400993,17.50564185,18.51108516,18.76322911,0,1,1,0,0.01,17.48686268,1,0.0225,17.48686268,0,1.2,17.48686268
25.21,17.47962332,-0.7274716845,17.43730789,18.36739498,17.49849818,0,1,1,0,0.01,17.47962332,1,0.0225,17.47962332,0,1.2,17.47962332
25.22,17.47228175,-0.7296397442,17.61128663,18.33782057,16.7524523,0,1,1,0,0.01,17.47228175,1,0.0225,17.47228175,0,1.2,17.47228175
25.23,17.46517498,-0.6965501461,17.48319304,18.3129322,16.54012955,0,1,1,0,0.01,17.46517498,1,0.0225,17.46517498,0,1.2,17.46517498
25.24,17.45817657,-0.7021286288,17.41772194,18.32447386,19.68850307,0,1,1,0,0.01,17.45817657,1,0.0225,17.45817657,0,1.2,17.45817657
25.25,17.45143919,-0.6737081619,17.42948864,18.49390345,16.56128284,0,1,1,0,0.01,17.45143919,1,0.0225,17.45143919,0,1.2,17.45143919
25.26,17.44476189,-0.6460300684,17.50128111,18.46603813,18.45594117,0,1,1,0,0.01,17.44476189,1,0.0225,17.44476189,0,1.2,17.44476189
25.27,17.4383114,-0.6552917367,17.28443712,18.43436941,17.15175317,0,1,1,0,0.01,17.4383114,1,0.0225,17.4383114,0,1.2,17.4383114
25.28,17.43167337,-0.645160494,17.44684151,18.4437514,16.04183811,0,1,1,0,0.01,17.43167337,1,0.0225,17.43167337,0,1.2,17.43167337
25.29,17.42535095,-0.6262080619,17.36333625,18.62546752,15.906442,0,1,1,0,0.01,17.42535095,1,0.0225,17.42535095,0,1.2,17.42535095
25.3,17.41899686,-0.6304210035,17.45841163,18.55113741,18.39473699,0,1,1,0,0.01,17.41899686,1,0.0225,17.41899686,0,1.2,17.41899686
25.31,17.41256782,-0.6371531849,17.39976255,18.37066873,16.51835503,0,1,1,0,0.01,17.41256782,1,0.0225,17.41256782,0,1.2,17.41256782
25.32,17.4063122,-0.6234903367,17.37264754,18.51840537,16.90072595,0,1,1,0,0.01,17.4063122,1,0.0225,17.4063122,0,1.2,17.4063122
25.33,17.40001685,-0.648744159,17.63105084,18.10577058,18.7429922,0,1,1,0,0.01,17.40001685,1,0.0225,17.40001685,0,1.2,17.40001685
25.34,17.39342151,-0.6418658439,17.4586562,18.36943824,17.77552693,0,1,1,0,0.01,17.39342151,1,0.0225,17.39342151,0,1.2,17.39342151
25.35,17.38695354,-0.642320898,17.29225225,18.64946795,16.77901607,0,1,1,0,0.01,17.38695354,1,0.0225,17.38695354,0,1.2,17.38695354
25.36,17.38057973,-0.6334244697,17.42604043,18.28251713,18.73416944,0,1,1,0,0.01,17.38057973,1,0.0225,17.38057973,0,1.2,17.38057973
25.37,17.37401728,-0.6557378686,17.39315848,18.27062985,16.44537521,0,1,1,0,0.01,17.37401728,1,0.0225,17.37401728,0,1.2,17.37401728
25.38,17.36731057,-0.66837328,17.35447361,18.39834417,16.79326867,0,1,1,0,0.01,17.36731057,1,0.0225,17.36731057,0,1.2,17.36731057
25.39,17.36060875,-0.6738923006,17.4361329,18.31373482,17.77543409,0,1,1,0,0.01,17.36060875,1,0.0225,17.36060875,0,1.2,17.36060875
25.4,17.3537465,-0.68409073,17.43858281,18.4112505,17.82388457,0,1,1,0,0.01,17.3537465,1,0.0225,17.3537465,0,1.2,17.3537465
25.41,17.34697361,-0.6643525673,17.4440488,18.27963281,18.01644073,0,1,1,0,0.01,17.34697361,1,0.0225,17.34697361,0,1.2,17.34697361
25.42,17.34027703,-0.6717083744,17.37551602,18.29460714,18.37517253,0,1,1,0,0.01,17.34027703,1,0.0225,17.34027703,0,1.2,17.34027703
25.43,17.33336158,-0.7011032987,17.14032934,18.31205591,18.04254546,0,1,1,0,0.01,17.33336158,1,0.0225,17.33336158,0,1.2,17.33336158
25.44,17.32645734,-0.6855246162,17.39929761,18.44853142,18.87527489,0,1,1,0,0.01,17.32645734,1,0.0225,17.32645734,0,1.2,17.32645734
25.45,17.31962159,-0.6761566482,17.3459343,18.08338451,15.28397723,0,1,1,0,0.01,17.31962159,1,0.0225,17.31962159,0,1.2,17.31962159
25.46,17.31304678,-0.6407560165,17.25407158,18.44009462,18.9352269,0,1,1,0,0.01,17.31304678,1,0.0225,17.31304678,0,1.2,17.31304678
25.47,17.30658154,-0.6482748311,17.39741234,18.53526182,18.48769529,0,1,1,0,0.01,17.30658154,1,0.0225,17.30658154,0,1.2,17.30658154
25.48,17.300334,-0.6097236469,17.11926364,18.36889033,17.10546464,0,1,1,0,0.01,17.300334,1,0.0225,17.300334,0,1.2,17.300334
25.49,17.29427131,-0.5965646693,17.38687741,18.40589645,18.84650095,0,1,1,0,0.01,17.29427131,1,0.0225,17.29427131,0,1.2,17.29427131
25.5,17.28832253,-0.590602731,17.36715591,18.26453442,17.53144756,0,1,1,0,0.01,17.28832253,1,0.0225,17.28832253,0,1.2,17.28832253
25.51,17.28227744,-0.6332340414,17.25394298,18.11554765,18.64528295,0,1,1,0,0.01,17.28227744,1,0.0225,17.28227744,0,1.2,17.28227744
25.52,17.27627604,-0.6050717705,17.25331734,18.29623573,17.17496962,0,1,1,0,0.01,17.27627604,1,0.0225,17.27627604,0,1.2,17.27627604
25.53,17.27039443,-0.5898614629,17.42574703,18.31084069,18.3185141,0,1,1,0,0.01,17.27039443,1,0.0225,17.27039443,0,1.2,17.27039443
25.54,17.26446671,-0.5997559416,17.34388187,18.19990669,16.91897963,0,1,1,0,0.01,17.26446671,1,0.0225,17.26446671,0,1.2,17.26446671
25.55,17.25836308,-0.6240377074,17.36189871,18.21017541,18.39048559,0,1,1,0,0.01,17.25836308,1,0.0225,17.25836308,0,1.2,17.25836308
25.56,17.25216196,-0.6155640776,17.26807074,18.11550455,17.26570859,0,1,1,0,0.01,17.25216196,1,0.0225,17.25216196,0,1.2,17.25216196
25.57,17.24579414,-0.6592943186,17.29512021,18.19609084,19.2947334,0,1,1,0,0.01,17.24579414,1,0.0225,17.24579414,0,1.2,17.24579414
25.58,17.23898782,-0.6782827518,17.36573265,18.18897193,15.32115848,0,1,1,0,0.01,17.23898782,1,0.0225,17.23898782,0,1.2,17.23898782
25.59,17.23237543,-0.6844372791,17.15908042,17.90718689,17.44843078,0,1,1,0,0.01,17.23237543,1,0.0225,17.23237543,0,1.2,17.23237543
25.6,17.22573727,-0.6585620025,17.11287474,18.18196249,17.5891693,0,1,1,0,0.01,17.22573727,1,0.0225,17.22573727,0,1.2,17.22573727
25.61,17.21908917,-0.6662240657,17.3662269,18.38195941,16.49912446,0,1,1,0,0.01,17.21908917,1,0.0225,17.21908917,0,1.2,17.21908917
25.62,17.21228372,-0.6810031071,17.28334055,18.39843252,17.45664804,0,1,1,0,0.01,17.21228372,1,0.0225,17.21228372,0,1.2,17.21228372
25.63,17.20563643,-0.6408518993,17.29940219,18.24188804,15.39236476,0,1,1,0,0.01,17.20563643,1,0.0225,17.20563643,0,1.2,17.20563643
25.64,17.19901428,-0.6593522492,17.07539623,18.19536704,18.94653365,0,1,1,0,0.01,17.19901428,1,0.0225,17.19901428,0,1.2,17.19901428
25.65,17.1923171,-0.6749298575,17.20479127,18.25261715,18.88506666,0,1,1,0,0.01,17.1923171,1,0.0225,17.1923171,0,1.2,17.1923171
25.66,17.1853732,-0.6949486134,17.27497599,18.02672203,17.26457129,0,1,1,0,0.01,17.1853732,1,0.0225,17.1853732,0,1.2,17.1853732
25.67,17.17865941,-0.6645970541,17.05060966,18.4094355,17.84226434,0,1,1,0,0.01,17.17865941,1,0.0225,17.17865941,0,1.2,17.17865941
25.68,17.1719946,-0.6689808972,17.2471345,18.17746935,17.09653657,0,1,1,0,0.01,17.1719946,1,0.0225,17.1719946,0,1.2,17.1719946
25.69,17.16529199,-0.6591658705,17.24057362,17.85583518,16.19516202,0,1,1,0,0.01,17.16529199,1,0.0225,17.16529199,0,1.2,17.16529199
25.7,17.15884215,-0.6339203427,17.33787703,18.20467366,18.47170025,0,1,1,0,0.01,17.15884215,1,0.0225,17.15884215,0,1.2,17.15884215
25.71,17.15229847,-0.6517323634,17.24493798,18.28311068,17.22348678,0,1,1,0,0.01,17.15229847,1,0.0225,17.15229847,0,1.2,17.15229847
25.72,17.14610154,-0.6028079913,17.20932761,17.97534353,16.19128336,0,1,1,0,0.01,17.14610154,1,0.0225,17.14610154,0,1.2,17.14610154
25.73,17.13985875,-0.6220617872,17.0716558,18.13673035,17.70639861,0,1,1,0,0.01,17.13985875,1,0.0225,17.13985875,0,1.2,17.13985875
25.74,17.133567,-0.6341808797,17.1614551,18.1592157,17.34856112,0,1,1,0,0.01,17.133567,1,0.0225,17.133567,0,1.2,17.133567
25.75,17.12722552,-0.6274203219,17.13661114,18.11698419,17.72185985,0,1,1,0,0.01,17.12722552,1,0.0225,17.12722552,0,1.2,17.12722552
25.76,17.12084073,-0.6460758315,17.24709871,17.957552,16.87947768,0,1,1,0,0.01,17.12084073,1,0.0225,17.12084073,0,1.2,17.12084073
25.77,17.11449593,-0.6265391321,17.29994487,17.79432413,17.52742529,0,1,1,0,0.01,17.11449593,1,0.0225,17.11449593,0,1.2,17.11449593
25.78,17.1084148,-0.5923377474,17.06550467,18.24121872,17.73962358,0,1,1,0,0.01,17.1084148,1,0.0225,17.1084148,0,1.2,17.1084148
25.79,17.10255082,-0.5925885982,17.06923662,18.17887238,14.79106896,0,1,1,0,0.01,17.10255082,1,0.0225,17.10255082,0,1.2,17.10255082
25.8,17.0966636,-0.5969732237,17.28860502,17.97499118,17.99088584,0,1,1,0,0.01,17.0966636,1,0.0225,17.0966636,0,1.2,17.0966636
25.81,17.09090311,-0.5554823181,17.01494497,18.14091299,16.47857345,0,1,1,0,0.01,17.09090311,1,0.0225,17.09090311,0,1.2,17.09090311
25.82,17.08521675,-0.5677270481,17.02712289,18.02142575,17.32922964,0,1,1,0,0.01,17.08521675,1,0.0225,17.08521675,0,1.2,17.08521675
25.83,17.07923502,-0.6177735116,17.05297989,18.13509314,18.68481534,0,1,1,0,0.01,17.07923502,1,0.0225,17.07923502,0,1.2,17.07923502
25.84,17.07307886,-0.6166859391,17.09886114,18.08346913,17.24364531,0,1,1,0,0.01,17.07307886,1,0.0225,17.07307886,0,1.2,17.07307886
25.85,17.06684271,-0.6248395708,17.08065849,17.93140659,15.96885159,0,1,1,0,0.01,17.06684271,1,0.0225,17.06684271,0,1.2,17.06684271
25.86,17.06073366,-0.626484871,17.03400331,18.41455052,17.58099935,0,1,1,0,0.01,17.06073366,1,0.0225,17.06073366,0,1.2,17.06073366
25.87,17.05445932,-0.6224251501,17.11426833,17.96324292,18.20228956,0,1,1,0,0.01,17.05445932,1,0.0225,17.05445932,0,1.2,17.05445932
25.88,17.04831465,-0.6094859221,17.14300465,17.9978316,16.68921812,0,1,1,0,0.01,17.04831465,1,0.0225,17.04831465,0,1.2,17.04831465
25.89,17.04212658,-0.622611557,17.10821389,17.96474356,17.84137809,0,1,1,0,0.01,17.04212658,1,0.0225,17.04212658,0,1.2,17.04212658
25.9,17.03593755,-0.6188904128,16.93597993,18.23797567,17.17987871,0,1,1,0,0.01,17.03593755,1,0.0225,17.03593755,0,1.2,17.03593755
25.91,17.02972586,-0.624580842,16.97581459,17.934689,17.6290696,0,1,1,0,0.01,17.02972586,1,0.0225,17.02972586,0,1.2,17.02972586
25.92,17.02337817,-0.6335731682,17.100603,17.93104575,17.94325661,0,1,1,0,0.01,17.02337817,1,0.0225,17.02337817,0,1.2,17.02337817
25.93,17.01702444,-0.6400739918,17.0407553,17.89863404,17.9767263,0,1,1,0,0.01,17.01702444,1,0.0225,17.01702444,0,1.2,17.01702444
25.94,17.01067704,-0.6478325967,16.97436894,17.93347214,17.51775716,0,1,1,0,0.01,17.01067704,1,0.0225,17.01067704,0,1.2,17.01067704
25.95,17.00430842,-0.6340555905,17.04138886,17.74801456,18.44101384,0,1,1,0,0.01,17.00430842,1,0.0225,17.00430842,0,1.2,17.00430842
25.96,16.9980778,-0.6235254923,16.98619503,18.15759883,18.24827639,0,1,1,0,0.01,16.9980778,1,0.0225,16.9980778,0,1.2,16.9980778
25.97,16.99180634,-0.6218894248,17.09034599,17.78660805,14.6070324,0,1,1,0,0.01,16.99180634,1,0.0225,16.99180634,0,1.2,16.99180634
25.98,16.98569981,-0.6110572927,17.11289978,17.6636915,17.14419606,0,1,1,0,0.01,16.98569981,1,0.0225,16.98569981,0,1.2,16.98569981
25.99,16.97954756,-0.6127865164,16.96354985,17.83801849,15.42689746,0,1,1,0,0.01,16.97954756,1,0.0225,16.97954756,0,1.2,16.97954756
26,16.97340823,-0.6207604634,16.95598186,18.14217483,14.6788473,0,1,1,0,0.01,16.97340823,1,0.0225,16.97340823,0,1.2,16.97340823
26.01,16.9671262,-0.6136576439,16.82624957,18.10559941,14.38212503,0,1,1,0,0.01,16.9671262,1,0.0225,16.9671262,0,1.2,16.9671262
26.02,16.96101832,-0.6042840198,17.06907344,17.51556574,15.36795502,0,1,1,0,0.01,16.96101832,1,0.0225,16.96101832,0,1.2,16.96101832
26.03,16.95486934,-0.6398943632,17.02965378,17.86596405,16.07845585,0,1,1,0,0.01,16.95486934,1,0.0225,16.95486934,0,1.2,16.95486934
26.04,16.94846757,-0.6382287684,16.89939954,18.09778028,17.60892286,0,1,1,0,0.01,16.94846757,1,0.0225,16.94846757,0,1.2,16.94846757
26.05,16.94198728,-0.6571922437,16.9500809,18.07585299,17.23971624,0,1,1,0,0.01,16.94198728,1,0.0225,16.94198728,0,1.2,16.94198728
26.06,16.93553607,-0.6390007758,16.69154319,18.04297777,18.31296753,0,1,1,0,0.01,16.93553607,1,0.0225,16.93553607,0,1.2,16.93553607
26.07,16.92917574,-0.6471180148,16.88210728,17.60599081,16.83781972,0,1,1,0,0.01,16.92917574,1,0.0225,16.92917574,0,1.2,16.92917574
26.08,16.92277304,-0.629544991,16.87332583,17.9952006,17.54276415,0,1,1,0,0.01,16.92277304,1,0.0225,16.92277304,0,1.2,16.92277304
26.09,16.91642253,-0.6258945014,16.91835311,17.89531752,18.18078683,0,1,1,0,0.01,16.91642253,1,0.0225,16.91642253,0,1.2,16.91642253
26.1,16.91050836,-0.5692872454,16.79392903,17.83901754,15.71501503,0,1,1,0,0.01,16.91050836,1,0.0225,16.91050836,0,1.2,16.91050836
26.11,16.90480183,-0.5661971422,16.80450178,17.87436178,15.60105512,0,1,1,0,0.01,16.90480183,1,0.0225,16.90480183,0,1.2,16.90480183
26.12,16.89916776,-0.5596713057,17.08556526,17.68671843,17.26018178,0,1,1,0,0.01,16.89916776,1,0.0225,16.89916776,0,1.2,16.89916776
26.13,16.89361006,-0.5529969607,16.76312986,17.7249107,18.2230335,0,1,1,0,0.01,16.89361006,1,0.0225,16.89361006,0,1.2,16.89361006
26.14,16.88802322,-0.5746223484,16.90328039,17.91503687,17.16341999,0,1,1,0,0.01,16.88802322,1,0.0225,16.88802322,0,1.2,16.88802322
26.15,16.88235411,-0.5666852645,16.81557437,17.76500902,15.52971551,0,1,1,0,0.01,16.88235411,1,0.0225,16.88235411,0,1.2,16.88235411
26.16,16.87660646,-0.5586821122,17.08520108,18.03678122,16.72065397,0,1,1,0,0.01,16.87660646,1,0.0225,16.87660646,0,1.2,16.87660646
26.17,16.87112206,-0.5421897375,16.89867846,17.8765888,17.88684317,0,1,1,0,0.01,16.87112206,1,0.0225,16.87112206,0,1.2,16.87112206
26.18,16.86551986,-0.5634567851,16.86340372,17.98860098,16.58514145,0,1,1,0,0.01,16.86551986,1,0.0225,16.86551986,0,1.2,16.86551986
26.19,16.85984015,-0.5661840483,16.7221461,18.20450178,18.43190956,0,1,1,0,0.01,16.85984015,1,0.0225,16.85984015,0,1.2,16.85984015
26.2,16.85396803,-0.5943947894,16.98588109,17.72517107,16.39769314,0,1,1,0,0.01,16.85396803,1,0.0225,16.85396803,0,1.2,16.85396803
26.21,16.84801825,-0.6017726713,16.83985912,17.97861306,16.99285601,0,1,1,0,0.01,16.84801825,1,0.0225,16.84801825,0,1.2,16.84801825
26.22,16.84213691,-0.5743142121,16.8933765,17.88998005,18.35884005,0,1,1,0,0.01,16.84213691,1,0.0225,16.84213691,0,1.2,16.84213691
26.23,16.83637933,-0.5784245346,17.10781998,17.76035458,14.31897326,0,1,1,0,0.01,16.83637933,1,0.0225,16.83637933,0,1.2,16.83637933
26.24,16.83056708,-0.5940580344,16.86652266,17.94074754,16.35839007,0,1,1,0,0.01,16.83056708,1,0.0225,16.83056708,0,1.2,16.83056708
26.25,16.82475384,-0.5859283828,16.90917656,17.89953374,14.57587964,0,1,1,0,0.01,16.82475384,1,0.0225,16.82475384,0,1.2,16.82475384
26.26,16.81889952,-0.5584426066,16.76963634,17.78529105,18.34500982,0,1,1,0,0.01,16.81889952,1,0.0225,16.81889952,0,1.2,16.81889952
26.27,16.81324858,-0.5536410977,16.82376419,17.66078532,17.49967604,0,1,1,0,0.01,16.81324858,1,0.0225,16.81324858,0,1.2,16.81324858
26.28,16.80755038,-0.5832710414,16.7889686,17.80325469,17.02244232,0,1,1,0,0.01,16.80755038,1,0.0225,16.80755038,0,1.2,16.80755038
26.29,16.80158743,-0.60972984,16.82065965,17.70689602,15.77375677,0,1,1,0,0.01,16.80158743,1,0.0225,16.80158743,0,1.2,16.80158743
26.3,16.79539159,-0.6175226453,16.81084566,17.70916019,18.20842691,0,1,1,0,0.01,16.79539159,1,0.0225,16.79539159,0,1.2,16.79539159
26.31,16.78954711,-0.5815102159,16.81647396,17.51731834,15.69350269,0,1,1,0,0.01,16.78954711,1,0.0225,16.78954711,0,1.2,16.78954711
26.32,16.78391929,-0.5510268246,16.73182485,18.04602931,14.68186518,0,1,1,0,0.01,16.78391929,1,0.0225,16.78391929,0,1.2,16.78391929
26.33,16.77830363,-0.5660594617,16.87884694,18.0340728,18.10873893,0,1,1,0,0.01,16.77830363,1,0.0225,16.77830363,0,1.2,16.77830363
26.34,16.77247123,-0.5788035928,16.77644367,17.7140066,16.3013388,0,1,1,0,0.01,16.77247123,1,0.0225,16.77247123,0,1.2,16.77247123
